,roles,companies,locations,experience,skills
1452,DATA SCIENTIST,Weatherford (CPS) DPS India,Mumbai,5-10 Yrs,"Statistical modeling
Consulting
Machine learning
Manager Technology
Design development
Research
Application software
Technical support"
1453,Data Scientist,Ancla Consultancy Services India Pvt Ltd,Hyderabad,6-12 Yrs,"Predictive modeling
MongoDB
Customer Profiling
MS Excel
R
Python
analytical
IT Skills"
1454,Data Scientist (Python) - Predictive Modeling,Cairn Martin,Mumbai,1-5 Yrs,"Economics
Analytical
Customer retention
Market segmentation
Predictive modeling
Stakeholder management
Python"
1455,Data Scientist Embedded Systems Innovation,CareerXperts Consulting,India,3-7 Yrs,"Unix
C++
GIT
Analytical
Consulting
Machine learning
Debugging
Product design"
1456,Data Scientist,Diverse Lynx,Pune,2-7 Yrs,"IT Skills
Python
Testing
Machine Learning
Computer languages
Neural networks
Predictive modeling
Business solutions"
1457,Data Scientist,Cubois Technologies Private Limited,Pune,3-8 Yrs,"BPO
process improvement
Backend
Front end
html5
MySQL
Javascript
Routing"
1458,Data Scientist,LatentView,Chennai,3-8 Yrs,"Predictive Modeling
Logistic Regression
Natural Language Processing
Statistical Programming
Text Mining
Machine Learning
SQL
Regression Analysis"
1459,Data Scientist,Cove Venture,"Mumbai, Guntur",2-5 Yrs,"Machine Learning
C / C++
Java
Unix
KDB
Python
IT Skills
Computer science"
1460,Data Scientist,RGF Professional Recruitment,Mumbai,3-9 Yrs,"data science
Analytical
Machine learning
Saving
Management
Analytics
Recruitment
Python"
1461,DATA SCIENTIST,VentureWise Pvt Ltd.,Hyderabad,2-5 Yrs,Data Scientist
1462,Data Scientist,Napier Healthcare Solutions (India) Pvt Ltd.,Hyderabad/Secunderabad,6-8 Yrs,"MySQL
Pig
Scala
Spark
Java
R
Matplotlib
C++"
1463,Data Scientist,Teqnirvana Softech Solutions Pvt Ltd,Mumbai,5-10 Yrs,"Python
Hadoop
IT Skills
doctor
Bsc
MIN
Breeding
Senior"
1464,Data & Applied Scientist 2,Microsoft,Bangalore/Bengaluru,5-9 Yrs,"IT Skills
Java
Python
Machine Learning
Big Data
Computer science
Computer vision
C++"
1465,Data Scientist - ML Operations,MAVEN WAVE PARTNERS (INDIA)PVT. LTD.,Remote,1-6 Yrs,"IT Skills
Java
Python
Data Science
Machine Learning
Cloud
Javascript"
1466,Principal Data & Applied Scientist,Microsoft,Bangalore/Bengaluru,7-11 Yrs,"IT Skills
Java
Python
Data Science
Machine Learning
Program Management
Product quality
C++"
1467,Data Scientist 2,Microsoft,Hyderabad/Secunderabad,6-9 Yrs,"IT Skills
Python
Testing
Data Science
Machine Learning
Cloud
Program Management
Cloud computing"
1468,Data Scientist,Microsoft,Hyderabad/Secunderabad,4-7 Yrs,"Cloud
Agile
Deployment
Engineering Design
Monitoring"
1469,Data Scientist,Newzera,Indore,3-7 Yrs,"IT Skills
Java
Python
Software Development
Machine Learning
Artificial Intelligence
Node.js
deep learning"
1470,Data Scientist-II,CreditVidya,Hyderabad/Secunderabad,1-4 Yrs,"SAN
RF
NBFC
SOC
Machine learning
SMS
Cash flow
Financial services"
1471,Data Scientist,aarete,Pune,6-8 Yrs,"IT services
Logistic regression
Technology management
Management consulting
Market intelligence
Machine learning
Healthcare
Testing"
1472,Data Scientist - Application & Operations,Global Talent Pool,Pune,7-10 Yrs,"Unix
O2C
ERP
Accounting
Report writing
Billing
Troubleshooting
SQL"
1473,Data Scientist,Liberty Insurance Pte Ltd,Mumbai,2-4 Yrs,"Data analysis
Interpersonal skills
Claims
SAS
Underwriting
Analytical
Predictive modeling
Predictive analytics"
1474,Data Scientist,Zerogons Softwares India Pvt Ltd,Pune,2-5 Yrs,"Keras
Python
ML
Django
communication
TensorFlow
flask
IT Skills"
1475,Data Scientist,Ecolibrium Energy Private Limited,Pune,4-5 Yrs,"Python
Pandas
LINUX
learning
Statistical Analyses
Machine learning
Data Pre
RESTFul APIs"
1476,Data Scientist,Tech Ringers,Hyderabad,2-5 Yrs,"IT Skills
Python
BPO
Computer science
Operations research
Staffing
Pharma
Consulting"
1477,Data Scientist,R3coder,Ahmedabad,1-6 Yrs,"github
Web technologies
Architecture
Artificial Intelligence
Machine learning
PHP
Customer experience
Internship"
1478,Data Scientist,Enest Services,Mohali,4-5 Yrs,"IT services
Computer science
SAN
C++
Process optimization
Analytical
Machine learning
Vendor"
1479,Data Scientist-Noida-Immediate Joiner-1 Year Contract plus extendable,GR consultants,Delhi / NCR,4-6 Yrs,"Python
Microsoft Azure
R
IT Skills
Data Science
Cloud
Azure
Supervised Learning"
1480,Data Scientist,AgreeYa,Hyderabad,3-8 Yrs,"IT Skills
Machine Learning
Statistical modeling
Predictive modeling
Forecasting"
1481,Data Scientist,Optimum Solutions,Mumbai,4-8 Yrs,"Text mining
deep learning
Neural networks
spark
Machine learning
Forecasting
AWS
SQL"
1482,Data Scientist,Opscruise,Chennai,3-8 Yrs,"VMware
Assurance
Networking
Performance management
Time series analysis
Pattern recognition
Oracle
cisco"
1483,Data Scientist,Trantor Software Private Limited,Chandigarh,3-7 Yrs,"IT Skills
Python
Data Science
Machine Learning
parking
Focus
Technology solutions
Software services"
1484,Data Scientist (m/f),Brose Fahrzeugteile GmbH & Co.,Pune,5-8 Yrs,"Computer vision
Artificial Intelligence
Machine learning
Javascript
Agile
Natural language processing
Customer service
Information technology"
1485,Principal Data & Applied Scientist,Microsoft,Bangalore/Bengaluru,10-11 Yrs,"Computer vision
deep learning
C++
Machine learning
Information retrieval
Natural language processing
Research
microsoft"
1486,Data & Applied Scientist,Microsoft,Bangalore/Bengaluru,1-5 Yrs,"Computer science
Product quality
C++
Coding
Artificial Intelligence
Machine learning
Cloud
Data collection"
1487,Data Scientist - Recommender Systems,The Parent Company,"Mumbai, Andheri East",8-12 Yrs,"Recommender Systems
Deep Learning
NLP
IT Skills
Python
AWS
Scipy
Learn-to-Rank"
1488,Data Scientist,Lead HR Services Pvt. Ltd.,Chennai,5-10 Yrs,"3PL
analytical
R
Gurobi
planning
SQL
Python
SC Guru"
1489,Data Scientist - Power BI/Tableau,Huquo Consulting Pvt. Ltd,Mumbai,2-7 Yrs,"Power BI
Tableau
SPSS
IT Skills
Python
Data Science
Machine Learning
GAMS"
1490,Data Scientist,AKANA SERVICES PRIVATE LIMITED,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru
(WFH during Covid)",4-8 Yrs,"Data Science
Machine Learning
Deep Learning
NumPy
D3 js
GGplot
NoSQL
Hive"
1491,Data Scientist/ Internet Industry/ Gurgaon/ WFH,Career Future Consultant,Gurgaon/Gurugram,4-8 Yrs,"Data Science
Data Extraction
Data Mining
data scientist
Data Analytics"
1492,Data Scientist | Product Based Company Only | Immediate joiner | Ggn,Career Konnection,Gurgaon/Gurugram,1-6 Yrs,"Analytical
machine - learning
deep learning
IT Skills
Data Science
Machine Learning
Artificial Intelligence
Text Analytics"
1493,Data Scientist with Scala Spark Python Pyspark,Acesoft Labs (India) Pvt Ltd,"Bangalore/Bengaluru
(WFH during Covid)",4-9 Yrs,"Machine Learning
Tableau
SQL
Python
Scala
Spark
IT Skills
Artificial Intelligence"
1494,Data Scientist,HR SOLUTIONS,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",7-12 Yrs,"communication
RDBMS
verbal communication
NVIDIA
JIRA
GPU
AWS
Marklogic"
1495,Manager Data Scientist,Arison Business Solution,Gurgaon/Gurugram,4-8 Yrs,"Azure
Artificial Intelligence
Data Mining
Data Extraction
Advanced Excel
SQL DBA
Machine Learning
Regression Analysis"
1496,Data Scientist - GO-PAY,C42 Engineering India Pvt. Ltd.,Bangalore/Bengaluru,3-8 Yrs,"Product management
Backend
data science
Machine learning
Data collection
HTML
Business intelligence
Monitoring"
1497,Data Scientist,S4Carlisle,Chennai,3-8 Yrs,"Computer science
deep learning
Web tools
Programming
Predictive modeling
data visualization
Data mining
Statistics"
1498,Data & Applied Scientist,Microsoft,Hyderabad/Secunderabad,4-8 Yrs,"IT Skills
Python
Data Science
Project Management
Big Data
SAP
Azure
Supply chain"
1499,Data Applied Scientist,Microsoft,Hyderabad/Secunderabad,3-7 Yrs,"written
communication
verbal
C#
Python
Analytical
Computer science
Web technologies"
1500,Digital Scientist - Data Science,ACIESIND PRIVATE LIMITED,Remote,2-7 Yrs,"Data Science
MS SQL
R
NoSQL
Knn
Tableau
Machine Learning
Statistical Analysis"
1501,Data & Applied Scientist,Microsoft,Hyderabad/Secunderabad,3-5 Yrs,"Computer science
SAS
Product service
Machine learning
SPSS
microsoft
Cosmos
Analytics"
1502,Data & Applied Scientist,Microsoft,Hyderabad/Secunderabad,3-7 Yrs,"IT Skills
Python
Machine Learning
Cloud
Big Data
Power BI
Azure
Computer science"
1503,Principal Data & Applied Scientist Manager,Microsoft,Hyderabad/Secunderabad,11-15 Yrs,"communication
Computer science
Career development
Due diligence
Web services
Web technologies
data science
Debugging"
1504,Data & Applied Scientist,Microsoft,Hyderabad/Secunderabad,1-2 Yrs,"IT Skills
Java
Program Management
Supply chain
Computer science
C++
Strategic sourcing
Workflow"
1505,Principal Data & Applied Scientist Manager,Microsoft,Hyderabad/Secunderabad,11-15 Yrs,"Natural Language Processing
Information Retrieval and Analysis
NLP algorithms
Machine Learning Algorithms
Computer Vision
machine learning
Recommendation and Forecasting
IT Skills"
1506,Principal Data Scientist (Big Data),Jobskey Consultancy,Bangalore/Bengaluru,4-9 Yrs,"Data Science
Hadoop
Big Data
Pytorch
TensorFlow
Keras
Spark
Statistics"
1507,Data Scientist,Capgemini,Hyderabad/Secunderabad,2-7 Yrs,"IT Skills
Python
Data Science
Machine Learning
Oracle
HTML
Tableau
Unix"
1508,Data Scientist (Hiring For top MNC),Krazy Mantra HR Solutions Pvt. Ltd,"Noida, Bangalore/Bengaluru",4-8 Yrs,"Data Science
Machine Learning
Python
PowerBI
Spyder
Jupyter
SAS
relationship management"
1509,Data Scientist (freelance),2Coms,"Indore, Indore",2-7 Yrs,"IT Skills
Java
Python
Machine Learning
Javascript
Data Scientist"
1510,Data Scientist (freelance),2Coms,"Jaipur, Jaipur",2-7 Yrs,"IT Skills
Java
Python
Machine Learning
Javascript
Data Scientist"
1511,Data Scientists Risk and Marketing Analytics,Waytogo Consultants Pvt Ltd,"Mumbai, Mumbai (All Areas)",4-9 Yrs,"Data Science
Business Analytics
Business Analysis"
1512,Data Scientist,RiverForest Connections Private Limited,"Mumbai, Chennai",2-6 Yrs,"Data scientist
Predictive ModelingStatistical Analysis
Customer Experience
Customer Acquisition"
1513,Hiring Data Scientist,TECHVANTAGE SYSTEMS PRIVATE LIMITED,Remote,2-7 Yrs,"Computer Vision
NLP
Artificial Neural Networks
Natural Language Processing
Machine Learning
Deep Learning"
1514,Data Scientist - Machine Learning and NLP with Python,OpsMx,"Hyderabad/Secunderabad, Bangalore/Bengaluru
(WFH during Covid)",3-6 Yrs,"NLP
Machine Learning
Python
IT Skills
Statistics
Devops
AWS"
1515,Specialist; Data Scientist,Merck,karnataka,2-5 Yrs,"Coding
Enterprise applications
Time series analysis
Cloud Services
Machine learning
Open source
Ruby
SQL"
1516,Data Scientist,CINCYR TECH PRIVATE LIMITED,Hyderabad/Secunderabad,2-6 Yrs,"Pandas
Data Visualisation
Python
Data Modelling
Numpy
Data wrangling
ETL processes
IT Skills"
1517,Data Scientist,BigTapp Analytics Pte Ltd,Chennai,5-10 Yrs,"C++
Data analysis
Prototype
SAS
cassandra
Analytical
SPSS
data visualization"
1518,Data Scientist,Arminus Software Pvt. Ltd,Trivandrum/Thiruvananthapuram,2-7 Yrs,"IT Skills
Java
Python
Machine Learning
Javascript
Computer science
C++
Automation"
1519,Sr. Data Scientist,Hiremate HR Consulting,Pune(Chakan),5-6 Yrs,"Data Science
NLP
Microsoft Azure
Azure Databricks
data scientist
Jupyter
SQL Server
Machine Learning"
1520,Required! Data Scientist Executives,Web King Services,"Hyderabad/Secunderabad, Delhi / NCR
(WFH during Covid)",0-5 Yrs,"Data mining
Data Science
Data Scraping
part time"
1521,Data Scientist,Vacancieshub HRM solutions Pvt Ltd,"Kochi/Cochin, Chennai, Bangalore/Bengaluru",4-8 Yrs,"machine learning
IT Skills
C#
Data Engineering
PySpark
testing
Data Mining
SQL Server"
1522,Principal Data Scientist (Big Data),C P CAREERS PRIVATE LIMITED,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",5-10 Yrs,"Hadoop
Data
Spark
Scientists"
1523,Data Scientist- Bangalore- HSR layout - NOW WFH,Team Plus Staffing Solution Pvt Ltd,Bangalore/Bengaluru(Sector 1 HSR Layout),4-9 Yrs,"Python
SQL
machine learning
IT Skills
Logistic Regression
Data Scientist
Gradient Boosting and Random Forest"
1524,Urgent- Data Scientist,Talent Corner HR Services Pvt Ltd,Bangalore/Bengaluru,3-7 Yrs,"Product Development
Predictive Modeling
Business Solutions
Revenue Generation
Marketing"
1525,Data Scientist,Excellence Recruitment Private Limited,"Panaji/Panjim, Bangalore/Bengaluru",5-9 Yrs,"data mining
Java
C#
Java Scripts
R
Python
IT Skills
data architectures"
1526,Principal Data Scientist,Pathway Creators,"Bangalore/Bengaluru
(WFH during Covid)",7-12 Yrs,"Regulatory Affairs
Credit Risk
Python
SQL"
1527,Data Scientist - Architect,Wipro,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)
(WFH during Covid)",10-17 Yrs,"Data Science
Statistical Analysis
Python
big data
R Analytics
machine learning
Hadoop
IT Skills"
1528,Data Scientist,Fine Jobs,Gurgaon/Gurugram,6-11 Yrs,"Computer science
Database Architect
Executive
Analytics
Python"
1529,Data Scientist predictive Analyst,Mount Talent Consulting Private Limited,"Bangalore/Bengaluru, Delhi / NCR
(WFH during Covid)",2-4 Yrs,"Predictive Modeling
Logistic Regression
Python
IT Skills
Tableau
R
Segmentation
SAS"
1530,Data Scientist predictive Analyst,Mount Talent Consulting Private Limited,"Bangalore/Bengaluru, Delhi / NCR
(WFH during Covid)",2-4 Yrs,"Predictive Modeling
Logistic Regression
Python
IT Skills
Tableau
R
Segmentation
SAS"
1531,Data Scientist,Pluto7,Bangalore/Bengaluru,2-4 Yrs,"Data analysis
Prototype
Business transformation
SAS
GCP
Analytical
Artificial Intelligence
Machine learning"
1532,Data Scientist,Aliqan Services Private Limited,"Chennai, Bangalore/Bengaluru",5-10 Yrs,"TensorFlow
Keras
PYTHON
PyTorch
IT Skills
MLT
Mathematics
ML Techniques & Algorithm"
1533,Data Scientist,GreatLearning,Bangalore/Bengaluru,2-5 Yrs,"Packaging
Programming
Mathematics
Statistics
Analytics
Python"
1534,Data Scientist,Pinnacle Digital Analytics Pvt Ltd,Not Specified,3-6 Yrs,"CMO
RMO
Resident Medical Officer
Duty Doctor
Medical Officer."
1535,Data Scientist,Kahan Technologies Pvt. Ltd,"Kolkata, Bangalore/Bengaluru",1-3 Yrs,"data analysis
data mining
MySQL
MongoDB
SQL Server
Oracle
Python"
1536,Data Scientist II,Delhivery,Gurgaon/Gurugram,2-6 Yrs,"Operations research
C
Networking
data science
Programming
Scientist II
SQL
Logistics"
1537,Data Scientist-MNC-Bhayander,PES HR Services a div of AMAL INFOSYSTEMS Pvt Ltd,"Mumbai (All Areas), Mira Road",3-4 Yrs,"IT Skills
Machine Learning
Matplotlib
Java
C++
data architectures
Hadoop
Node.Js"
1538,Data Scientist,datAIsm Services Private Limited,Remote,2-7 Yrs,"Algorithm Development
NLP
Artificial Intelligence
Natural Language Processing
Computer Vision
Machine Learning
Python"
1539,Data Scientist,Ideas2IT,Chennai,3-8 Yrs,"IT Skills
Java
Python
Software Development
Data Science
Machine Learning
Big Data
Process automation"
1540,Data Scientist | ZiMetrics Technologies | Pune,Zimetrics Technologies Private Limited,Pune,2-7 Yrs,"pandas
ML Flow
Python
SQL
SciPy
NumPy
IT Skills
panda"
1541,Data Scientist Intern,zBliss Technologies,"Chennai, Bengaluru",0-2 Yrs,"Data analysis
Data management
data science
Intern
Coding
Project management
Machine learning
Healthcare"
1542,Data Scientist Intern,zMed Healthcare Technologies,"Chennai, Bengaluru",0-2 Yrs,"Data analysis
Data management
data science
Intern
Coding
Project management
Machine learning
Healthcare"
1543,Data Scientist Intern,zBliss Technologies,"Chennai, Bengaluru",0-1 Yrs,"IT Skills
Python
Data Science
Project Management
BPO
project management
Data analysis
Data management"
1544,Data Scientist,Pathway Creators,"Bangalore/Bengaluru
(WFH during Covid)",2-6 Yrs,"Predictive Modeling
Logistic Regression
Credit Risk
Machine Learning"
1545,Data Scientist,AR Consultant,"Pune, Bangalore/Bengaluru",5-8 Yrs,"Machine Learning
Natural language processing
NLP
Data Science
IT Skills"
1546,Data Scientist,AR Consultant,Bangalore/Bengaluru,6-10 Yrs,"Python
experimental design
data visualization
machine learning
Agile methodologies
Gitlab
SCRUM
IT Skills"
1547,"Data Scientist,Data Analyst",Maximus Human Resources Private Limited,"Mumbai, Gurgaon/Gurugram",1-6 Yrs,"R
data analysis
Marketing Mix Modelling
data science
Python
SQL"
1548,Data Scientist- Ph.D Fresher,TECPLIX TECHNOLOGIES PRIVATE LIMITED,Bangalore/Bengaluru,0-1 Yrs,"IT Skills
Data Science
Artificial Intelligence
Data Scientist
Machine Learning"
1549,Data Scientist Senior Developer,Wisteli Informatics,"Noida
(WFH during Covid)",5-7 Yrs,"IT Skills
Python
Testing
Machine Learning
Tableau
Predictive Modeling
Exploratory Data Analysis
Classification"
1550,Data Scientist II - Core Analytics & Science,Uber,Bangalore/Bengaluru,2-5 Yrs,"Product management
Computer science
Data analysis
Operations research
Coding
Analytical
Machine learning
Hypothesis Testing"
1551,Senior Data Scientist Lead,Infocerv Solutions,Bangalore/Bengaluru,6-10 Yrs,"python
data science
matplotlib
Tableau
S3
transfer learning
analytics
data mining"
1552,Senior Data Analyst 1,Axa XL,Silokhera Gurgaon,0-5 Yrs,Senior Data Analyst 1
1553,Data Scientist - Lead / Architect - Looking For Early Joiners - Wipro,Wipro,"Kochi/Cochin, Kolkata, Pune, Gurgaon/Gurugram, Chennai, Coimbatore, Bangalore/Bengaluru, Mumbai (All Areas), Hyderabad",5-10 Yrs,"Data Science
SAS
Python
IT Skills
Artificial Intelligence
Cloud
Big Data
R"
1554,Urgent Requirement || Data Scientist || Noida,HCL,"Noida, Delhi / NCR",3-8 Yrs,"IT Skills
Python
Machine Learning
NLP
Deep Learning"
1555,Global Tax Automation & Operations - Data Scientist Senior Analyst,Dell,Bangalore/Bengaluru,3-5 Yrs,"Artificial Intelligence
Data Science
Data Analytics
IT Skills
Python
Testing
Machine Learning
RPA"
1556,Data Analyst / Data Scientist / Business Analytics / Fresher - MNC,GABA Consultancy services,"Noida, New Delhi, Delhi / NCR",0-0 Yrs,"O2C
fresher data analyst
Power Bi
Banking
Data Management
Tableau
Marketing Analytics
graduate fresher"
1557,Technical Architect/ Data Scientist,DMI Innovations Pvt. Ltd,"Noida, Pune, Chennai, Bangalore/Bengaluru
(WFH during Covid)",8-13 Yrs,"IT Skills
Python
Software Development
Testing
Data Science
Machine Learning
Artificial Intelligence
tensorflow"
1558,Technical Architect/ Data Scientist,DMI Innovations Pvt. Ltd,"Noida, Pune, Chennai, Bangalore/Bengaluru
(WFH during Covid)",8-13 Yrs,"IT Skills
Python
Software Development
Testing
Data Science
Machine Learning
Artificial Intelligence
tensorflow"
